Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
2110	21/02/2018	11:54:52	 5.222	223.838	 0.307	 8.513	146.889	 -0.26	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.161	 8.236	  0.06	  0.01	50.3903256541234	63.3224988300353	 22.32	 22.36	 25.38	 24.53	10.902	11.751	11.381	11.3443333333271	1.65966666668828	
2111	21/02/2018	11:54:54	 5.222	223.846	 0.302	 8.509	146.884	 -0.25	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.161	 8.234	  0.06	  0.01	50.3756022329326	63.2947457699338	 22.32	 22.36	 25.38	 24.53	10.900	11.750	11.380	11.3433333333378	1.66066666667757	
2112	21/02/2018	11:54:55	 5.222	223.846	 0.299	 8.507	146.878	 -0.24	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.161	 8.231	  0.06	  0.01	50.3535171011463	63.2762437299825	 22.32	 22.36	 25.38	 24.53	10.899	11.749	11.379	11.342333333334	1.66166666668141	
2113	21/02/2018	11:54:56	 5.222	223.854	 0.298	 8.505	146.872	 -0.24	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.160	 8.229	  0.06	  0.01	50.3407779316767	63.2509841599967	 22.32	 22.36	 25.38	 24.53	10.899	11.749	11.379	11.342333333334	1.66166666668141	
2114	21/02/2018	11:54:58	 5.222	223.862	 0.297	 8.505	146.867	 -0.23	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.159	 8.226	  0.06	  0.01	50.3206770514953	63.2349756100448	 22.32	 22.36	 25.38	 24.53	10.898	11.748	11.378	11.3413333333447	1.6626666666707	
2115	21/02/2018	11:54:59	 5.222	223.870	 0.296	 8.502	146.861	 -0.22	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.159	 8.224	  0.06	  0.01	50.3059536303044	63.2072225500597	 22.32	 22.36	 25.38	 24.53	10.897	11.748	11.377	11.3403333333408	1.66366666667454	
2116	21/02/2018	11:55:01	 5.221	223.878	 0.297	 8.499	146.855	 -0.21	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.159	 8.221	  0.06	  0.01	50.2858527501812	63.1912139999913	 22.31	 22.36	 25.38	 24.53	10.896	11.747	11.377	11.3400000000111	1.66400000000431	
2117	21/02/2018	11:55:02	 5.221	223.886	 0.297	 8.497	146.850	 -0.20	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.157	 8.220	  0.06	  0.01	50.2804752912489	63.1752054499229	 22.31	 22.36	 25.38	 24.53	10.895	11.746	11.376	11.3389999999927	1.6650000000227	
2118	21/02/2018	11:55:03	 5.221	223.894	 0.289	 8.495	146.845	 -0.19	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.157	 8.217	  0.06	  0.01	50.2583901594626	63.1567034100299	 22.32	 22.36	 25.38	 24.53	10.894	11.746	11.376	11.3386666666629	1.66533333335246	
2119	21/02/2018	11:55:05	 5.220	223.894	 0.288	 8.492	146.841	 -0.19	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.157	 8.215	  0.06	  0.01	50.2436667381553	63.1289503500448	 22.32	 22.36	 25.38	 24.53	10.894	11.745	11.375	11.3380000000034	1.66600000001199	
2120	21/02/2018	11:55:06	 5.220	223.901	 0.287	 8.489	146.836	 -0.18	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.156	 8.213	  0.06	  0.01	50.2309275686857	63.122192819952	 22.32	 22.36	 25.38	 24.53	10.892	11.745	11.374	11.3369999999995	1.66700000001583	
2121	21/02/2018	11:55:07	 5.220	223.909	 0.286	 8.487	146.832	 -0.17	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.155	 8.211	  0.06	  0.01	50.218188399158	63.0969332500244	 22.32	 22.36	 25.38	 24.51	10.892	11.744	11.373	11.3360000000102	1.66800000000512	
2122	21/02/2018	11:55:09	 5.219	223.916	 0.280	 8.485	146.828	 -0.16	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.155	 8.208	  0.06	  0.01	50.1961032674299	63.0784312099568	 22.32	 22.36	 25.38	 24.52	10.891	11.744	11.373	11.3360000000102	1.66800000000512	
2123	21/02/2018	11:55:10	 5.219	223.923	 0.278	 8.482	146.825	 -0.16	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.154	 8.206	  0.06	  0.01	50.1833640979021	63.053171639971	 22.32	 22.36	 25.38	 24.52	10.890	11.743	11.373	11.3353333333362	1.6686666666792	
2124	21/02/2018	11:55:12	 5.219	223.930	 0.275	 8.479	146.821	 -0.15	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.153	 8.203	  0.06	  0.01	50.1632632177789	63.037163090019	 22.32	 22.36	 25.38	 24.52	10.889	11.743	11.372	11.3346666666766	1.66933333333873	
2125	21/02/2018	11:55:13	 5.218	223.937	 0.272	 8.476	146.818	 -0.14	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.153	 8.201	  0.06	  0.01	50.1485397965298	63.0094100300339	 22.32	 22.36	 25.38	 24.53	10.889	11.743	11.371	11.3343333333469	1.66966666666849	
2126	21/02/2018	11:55:14	 5.218	223.943	 0.272	 8.474	146.814	 -0.13	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.152	 8.198	  0.06	  0.01	50.128438916523	62.993401480082	 22.32	 22.36	 25.38	 24.53	10.889	11.742	11.371	11.3336666666582	1.67066666668688	
2127	21/02/2018	11:55:16	 5.217	223.950	 0.267	 8.471	146.811	 -0.12	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.152	 8.196	  0.06	  0.01	50.1137154952157	62.9656484200968	 22.32	 22.36	 25.38	 24.53	10.888	11.742	11.370	11.3333333333285	1.67066666668688	
2128	21/02/2018	11:55:17	 5.217	223.950	 0.265	 8.468	146.808	 -0.12	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.151	 8.193	  0.06	  0.01	50.0936146150925	62.9496398699121	 22.32	 22.36	 25.38	 24.52	10.887	11.741	11.370	11.332666666669	1.67133333334641	
2129	21/02/2018	11:55:18	 5.216	223.957	 0.261	 8.465	146.805	 -0.11	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.151	 8.190	  0.06	  0.01	50.0735137349693	62.9243802999263	 22.32	 22.36	 25.38	 24.52	10.886	11.741	11.369	11.3320000000094	1.67200000000594	
2130	21/02/2018	11:55:20	 5.216	223.964	 0.253	 8.462	146.803	 -0.10	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.150	 8.188	  0.06	  0.01	50.0587903137202	62.9058782599168	 22.32	 22.36	 25.35	 24.52	10.886	11.741	11.369	11.3320000000094	1.67200000000594	
2131	21/02/2018	11:55:21	 5.215	223.970	 0.250	 8.459	146.801	 -0.09	 0.231	207.398	 -1.00	 0.203	193.076	 -3.00	 5.149	 8.186	  0.06	  0.01	50.0460511443089	62.889869710023	 22.32	 22.36	 25.35	 24.52	10.885	11.740	11.368	11.3310000000056	1.67300000000978	
2132	21/02/2018	11:55:23	 5.215	223.976	 0.247	 8.456	146.799	 -0.08	 0.231	207.398	 -1.00	 0.203	193.076	 -3.00	 5.149	 8.183	  0.06	  0.01	50.0239660125808	62.8528656299459	 22.32	 22.36	 25.37	 24.52	10.885	11.740	11.367	11.3306666666758	1.67333333333954	
2133	21/02/2018	11:55:24	 5.214	223.982	 0.246	 8.453	146.797	 -0.08	 0.231	207.398	 -1.00	 0.203	193.076	 -3.00	 5.148	 8.180	  0.06	  0.01	50.0038651323412	62.8368570799357	 22.32	 22.36	 25.38	 24.52	10.884	11.739	11.367	11.3300000000163	1.67399999999907	
2134	21/02/2018	11:55:25	 5.213	223.988	 0.238	 8.450	146.795	 -0.07	 0.231	207.398	 -1.00	 0.203	193.076	 -3.00	 5.147	 8.178	  0.06	  0.01	49.9911259629298	62.8023464900325	 22.32	 22.36	 25.38	 24.52	10.883	11.739	11.367	11.329666666672	1.67433333334338	
2135	21/02/2018	11:55:27	 5.213	223.994	 0.238	 8.447	146.793	 -0.06	 0.231	207.398	 -1.00	 0.203	193.076	 -3.00	 5.147	 8.173	  0.06	  0.01	49.9543174098362	62.774593429931	 22.32	 22.36	 25.38	 24.51	10.883	11.739	11.367	11.329666666672	1.67433333334338	
2136	21/02/2018	11:55:28	 5.213	224.000	 0.234	 8.444	146.792	 -0.05	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.146	 8.171	  0.06	  0.01	49.9415782403667	62.758584879979	 22.32	 22.36	 25.38	 24.51	10.882	11.738	11.366	11.3286666666536	1.67533333336178	
2137	21/02/2018	11:55:29	 5.212	224.000	 0.229	 8.441	146.791	 -0.04	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.145	 8.168	  0.06	  0.01	49.9214773602434	62.7333253099932	 22.32	 22.36	 25.38	 24.52	10.882	11.738	11.366	11.3286666666536	1.67533333336178	
2138	21/02/2018	11:55:31	 5.211	224.006	 0.225	 8.438	146.790	 -0.04	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.145	 8.166	  0.06	  0.01	49.9067539389944	62.7055722498917	 22.32	 22.36	 25.38	 24.51	10.882	11.738	11.365	11.3283333333238	1.67566666669154	
2139	21/02/2018	11:55:32	 5.211	224.011	 0.217	 8.430	146.789	 -0.03	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.144	 8.162	  0.06	  0.01	49.8792913482175	62.6803126799059	 22.32	 22.36	 25.37	 24.52	10.882	11.738	11.365	11.3279999999941	1.6760000000213	
2140	21/02/2018	11:55:34	 5.210	224.016	 0.218	 8.427	146.788	 -0.02	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.143	 8.159	  0.06	  0.01	49.8591904681525	62.6550531099201	 22.32	 22.36	 25.37	 24.52	10.881	11.738	11.365	11.3276666666643	1.67633333335107	
2141	21/02/2018	11:55:35	 5.210	224.022	 0.214	 8.424	146.787	 -0.01	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.143	 8.156	  0.06	  0.01	49.8390895881457	62.6297935400507	 22.32	 22.36	 25.38	 24.52	10.880	11.737	11.365	11.3273333333345	1.67666666668083	
2142	21/02/2018	11:55:36	 5.210	224.028	 0.214	 8.424	146.787	 -0.00	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.142	 8.154	  0.06	  0.01	49.8243661668384	62.6020404800656	 22.32	 22.36	 25.37	 24.52	10.880	11.737	11.364	11.3270000000048	1.67700000001059	
2143	21/02/2018	11:55:38	 5.209	224.033	 0.207	 8.420	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.141	 8.149	  0.06	  0.01	49.7895418655826	62.5675298899878	 22.32	 22.36	 25.37	 24.52	10.880	11.737	11.364	11.3270000000048	1.67700000001059	
2144	21/02/2018	11:55:39	 5.209	224.038	 0.205	 8.416	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.141	 8.146	  0.06	  0.01	49.7674567337381	62.5305258099688	 22.32	 22.36	 25.37	 24.53	10.879	11.737	11.364	11.326666666675	1.67733333334036	
2145	21/02/2018	11:55:41	 5.208	224.043	 0.202	 8.411	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.141	 8.143	  0.06	  0.01	49.7473558536731	62.5145172599587	 22.32	 22.36	 25.37	 24.53	10.879	11.737	11.363	11.3263333333307	1.67766666668467	
2146	21/02/2018	11:55:42	 5.207	224.048	 0.200	 8.407	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.140	 8.141	  0.06	  0.01	49.7326324325404	62.4867641999735	 22.32	 22.36	 25.37	 24.53	10.879	11.736	11.363	11.3260000000009	1.67800000001444	
2147	21/02/2018	11:55:43	 5.207	224.052	 0.200	 8.404	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.139	 8.137	  0.06	  0.01	49.7051698417636	62.4615046299878	 22.32	 22.36	 25.38	 24.53	10.878	11.736	11.363	11.3256666666712	1.6783333333442	
2148	21/02/2018	11:55:45	 5.206	224.056	 0.193	 8.402	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.139	 8.135	  0.06	  0.01	49.6904464205145	62.4337515700026	 22.32	 22.36	 25.37	 24.53	10.878	11.736	11.363	11.3256666666712	1.6783333333442	
2149	21/02/2018	11:55:46	 5.206	224.061	 0.191	 8.400	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.139	 8.132	  0.06	  0.01	49.6683612887864	62.415249529935	 22.32	 22.36	 25.37	 24.53	10.878	11.736	11.363	11.3256666666712	1.6783333333442	
2150	21/02/2018	11:55:47	 5.205	224.065	 0.185	 8.396	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.138	 8.130	  0.06	  0.01	49.6556221193168	62.3992409800412	 22.32	 22.36	 25.37	 24.53	10.877	11.735	11.362	11.3246666666673	1.67933333334804	
2151	21/02/2018	11:55:49	 5.205	224.069	 0.184	 8.394	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.138	 8.128	  0.06	  0.01	49.6408986980096	62.3807389398571	 22.32	 22.36	 25.37	 24.52	10.877	11.735	11.362	11.3246666666673	1.67933333334804	
2152	21/02/2018	11:55:50	 5.205	224.069	 0.178	 8.391	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.137	 8.126	  0.06	  0.01	49.6281595285982	62.3647303900216	 22.32	 22.36	 25.37	 24.52	10.877	11.735	11.362	11.3246666666673	1.67933333334804	
2153	21/02/2018	11:55:52	 5.204	224.077	 0.175	 8.389	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.137	 8.124	  0.06	  0.01	49.6134361073491	62.3462283500121	 22.32	 22.36	 25.37	 24.52	10.877	11.735	11.362	11.3246666666673	1.67933333334804	
2154	21/02/2018	11:55:53	 5.203	224.077	 0.171	 8.387	146.787	  0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.136	 8.122	  0.06	  0.01	49.6026811895426	62.3327132900595	 22.32	 22.36	 25.37	 24.53	10.876	11.735	11.361	11.3240000000078	1.68000000000757	
2155	21/02/2018	11:55:54	 5.203	224.081	 0.167	 8.385	146.787	 -0.00	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.135	 8.120	  0.06	  0.01	49.5879577682354	62.3142112498754	 22.32	 22.36	 25.34	 24.53	10.876	11.735	11.361	11.3240000000078	1.68000000000757	
2156	21/02/2018	11:55:56	 5.203	224.085	 0.165	 8.383	146.787	 -0.01	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.134	 8.118	  0.06	  0.01	49.5752185987658	62.2982027000398	 22.32	 22.36	 25.35	 24.53	10.876	11.735	11.361	11.3240000000078	1.68000000000757	
2157	21/02/2018	11:55:57	 5.202	224.090	 0.157	 8.381	146.787	 -0.01	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.134	 8.117	  0.06	  0.01	49.5604951775749	62.2797006599721	 22.32	 22.36	 25.35	 24.53	10.876	11.734	11.361	11.323666666678	1.68033333333733	
2158	21/02/2018	11:55:58	 5.202	224.093	 0.154	 8.379	146.786	 -0.02	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.133	 8.115	  0.06	  0.01	49.5551177186426	62.2729431299958	 22.32	 22.36	 25.36	 24.53	10.876	11.734	11.361	11.323666666678	1.68033333333733	
2159	21/02/2018	11:56:00	 5.201	224.097	 0.148	 8.377	146.786	 -0.03	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.132	 8.115	  0.06	  0.01	49.549740259652	62.2661855999031	 22.32	 22.36	 25.37	 24.53	10.876	11.734	11.360	11.3233333333483	1.68066666666709	
2160	21/02/2018	11:56:01	 5.201	224.101	 0.144	 8.376	146.785	 -0.04	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.132	 8.114	  0.06	  0.01	49.549740259652	62.2661855999031	 22.32	 22.36	 25.37	 24.53	10.875	11.734	11.360	11.3229999999894	1.68100000002596	
2161	21/02/2018	11:56:03	 5.201	224.105	 0.144	 8.376	146.784	 -0.05	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.132	 8.113	  0.06	  0.01	49.5423785491148	62.2569345799857	 22.32	 22.36	 25.37	 24.53	10.875	11.734	11.360	11.3229999999894	1.68100000002596	
2162	21/02/2018	11:56:04	 5.200	224.105	 0.144	 8.376	146.782	 -0.05	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.132	 8.113	  0.06	  0.01	49.5423785491148	62.2569345799857	 22.32	 22.36	 25.37	 24.53	10.875	11.733	11.360	11.3226666666596	1.68133333335572	
2163	21/02/2018	11:56:05	 5.200	224.108	 0.142	 8.375	146.781	 -0.06	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.131	 8.113	  0.06	  0.01	49.5443628007779	62.259428069985	 22.32	 22.36	 25.37	 24.53	10.874	11.733	11.359	11.3223333333299	1.68166666668549	
2164	21/02/2018	11:56:07	 5.200	224.112	 0.141	 8.375	146.779	 -0.07	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.131	 8.113	  0.06	  0.01	49.5443628007779	62.259428069985	 22.32	 22.36	 25.37	 24.53	10.874	11.733	11.359	11.3220000000001	1.68200000001525	
2165	21/02/2018	11:56:08	 5.200	224.116	 0.134	 8.375	146.778	 -0.08	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.131	 8.113	  0.06	  0.01	49.5443628007779	62.259428069985	 22.32	 22.36	 25.37	 24.53	10.874	11.733	11.359	11.3220000000001	1.68200000001525	
2166	21/02/2018	11:56:09	 5.199	224.119	 0.134	 8.375	146.775	 -0.09	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.130	 8.113	  0.06	  0.01	49.546347052441	62.2619215599843	 22.32	 22.36	 25.37	 24.53	10.874	11.733	11.359	11.3220000000001	1.68200000001525	
2167	21/02/2018	11:56:11	 5.199	224.123	 0.133	 8.375	146.773	 -0.09	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.130	 8.113	  0.06	  0.01	49.546347052441	62.2619215599843	 22.32	 22.36	 25.37	 24.53	10.873	11.732	11.359	11.3213333333406	1.68266666667478	
2168	21/02/2018	11:56:12	 5.199	224.126	 0.133	 8.375	146.771	 -0.10	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.130	 8.114	  0.06	  0.01	49.5537087629782	62.27117257996	 22.32	 22.36	 25.36	 24.53	10.873	11.732	11.358	11.3209999999963	1.68300000001909	
2169	21/02/2018	11:56:13	 5.198	224.129	 0.132	 8.375	146.769	 -0.11	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.129	 8.115	  0.06	  0.01	49.5630547252949	62.2829170899931	 22.32	 22.36	 25.36	 24.53	10.873	11.732	11.358	11.3209999999963	1.68300000001909	
2170	21/02/2018	11:56:15	 5.198	224.129	 0.127	 8.376	146.766	 -0.12	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.129	 8.115	  0.06	  0.01	49.5630547252949	62.2921681099688	 22.32	 22.36	 25.36	 24.53	10.872	11.732	11.358	11.3206666666665	1.68333333334886	
2171	21/02/2018	11:56:16	 5.198	224.133	 0.125	 8.377	146.763	 -0.13	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.129	 8.117	  0.06	  0.01	49.5797623980907	62.3039126199437	 22.32	 22.36	 25.36	 24.53	10.871	11.731	11.357	11.3196666666772	1.68433333333815	
2172	21/02/2018	11:56:18	 5.198	224.136	 0.123	 8.378	146.760	 -0.14	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.128	 8.119	  0.06	  0.01	49.594485819398	62.3316656799288	 22.32	 22.36	 25.36	 24.53	10.872	11.731	11.357	11.320000000007	1.68400000000838	
2173	21/02/2018	11:56:19	 5.198	224.139	 0.123	 8.380	146.757	 -0.14	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.128	 8.121	  0.06	  0.01	49.6092092404724	62.3409167000209	 22.32	 22.36	 25.37	 24.53	10.871	11.731	11.357	11.3196666666772	1.68433333333815	
2174	21/02/2018	11:56:20	 5.198	224.142	 0.123	 8.382	146.754	 -0.15	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.128	 8.123	  0.06	  0.01	49.6239326617215	62.3594187400304	 22.32	 22.36	 25.36	 24.53	10.870	11.731	11.356	11.3190000000031	1.68500000001222	
2175	21/02/2018	11:56:22	 5.198	224.145	 0.117	 8.385	146.750	 -0.16	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.127	 8.125	  0.06	  0.01	49.6406403345754	62.3804142700392	 22.32	 22.36	 25.36	 24.52	10.870	11.731	11.356	11.3190000000031	1.68500000001222	
2176	21/02/2018	11:56:23	 5.197	224.148	 0.116	 8.387	146.746	 -0.17	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.127	 8.127	  0.06	  0.01	49.6553637556499	62.4081673299079	 22.32	 22.36	 25.36	 24.52	10.869	11.730	11.355	11.3180000000139	1.68600000000151	
2177	21/02/2018	11:56:24	 5.197	224.151	 0.114	 8.389	146.742	 -0.17	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.127	 8.130	  0.06	  0.01	49.6774488875526	62.4266693700338	 22.32	 22.36	 25.36	 24.53	10.869	11.730	11.355	11.3176666666841	1.68633333333128	
2178	21/02/2018	11:56:26	 5.197	224.154	 0.114	 8.392	146.738	 -0.18	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.126	 8.132	  0.06	  0.01	49.6941565602901	62.4476648999262	 22.32	 22.36	 25.36	 24.52	10.869	11.730	11.355	11.3180000000139	1.68600000000151	
2179	21/02/2018	11:56:27	 5.197	224.154	 0.114	 8.396	146.733	 -0.19	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.126	 8.134	  0.06	  0.01	49.708879981481	62.4661669399939	 22.32	 22.36	 25.36	 24.51	10.869	11.729	11.355	11.3176666666841	1.68633333333128	
2180	21/02/2018	11:56:29	 5.197	224.157	 0.114	 8.399	146.729	 -0.20	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.126	 8.137	  0.06	  0.01	49.7309651132673	62.493919999979	 22.32	 22.36	 25.36	 24.51	10.868	11.729	11.354	11.3169999999955	1.68700000001991	
2181	21/02/2018	11:56:30	 5.196	224.160	 0.113	 8.402	146.724	 -0.21	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.126	 8.140	  0.06	  0.01	49.7604119557072	62.5309240799979	 22.32	 22.36	 25.36	 24.51	10.868	11.729	11.354	11.3169999999955	1.68700000001991	
2182	21/02/2018	11:56:31	 5.196	224.163	 0.110	 8.406	146.719	 -0.21	 0.231	207.398	 -1.00	 0.201	193.076	 -3.00	 5.125	 8.144	  0.06	  0.01	49.7844813391566	62.5611706300406	 22.32	 22.36	 25.36	 24.51	10.867	11.728	11.354	11.3163333333359	1.68766666667943	
2183	21/02/2018	11:56:33	 5.196	224.165	 0.107	 8.410	146.714	 -0.22	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.125	 8.146	  0.06	  0.01	49.8065664708847	62.5889236900257	 22.32	 22.36	 25.36	 24.51	10.866	11.728	11.353	11.3156666666764	1.68833333333896	
2184	21/02/2018	11:56:34	 5.196	224.168	 0.108	 8.414	146.709	 -0.23	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.125	 8.150	  0.06	  0.01	49.828651602671	62.6166767500108	 22.32	 22.36	 25.36	 24.52	10.865	11.728	11.353	11.3153333333466	1.68866666666872	
2185	21/02/2018	11:56:35	 5.195	224.171	 0.105	 8.415	146.704	 -0.24	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.125	 8.153	  0.06	  0.01	49.8507367345155	62.6444298101123	 22.32	 22.36	 25.36	 24.51	10.865	11.728	11.352	11.3150000000023	1.6893333333428	
2186	21/02/2018	11:56:37	 5.195	224.173	 0.104	 8.419	146.699	 -0.25	 0.231	207.398	 -1.00	 0.202	193.076	 -3.00	 5.125	 8.156	  0.06	  0.01	49.8728218663018	62.6721828700975	 22.32	 22.36	 25.36	 24.52	10.864	11.727	11.352	11.3143333333428	1.68966666667257	
2187	21/02/2018	11:56:38	 5.195	224.176	 0.104	 8.423	146.693	 -0.25	 0.230	207.398	 -1.00	 0.203	193.076	 -3.00	 5.125	 8.160	  0.06	  0.01	49.9022687086253	62.70918695	 22.32	 22.36	 25.36	 24.51	10.864	11.727	11.351	11.3136666666687	1.69033333334664	
2188	21/02/2018	11:56:40	 5.195	224.178	 0.100	 8.427	146.687	 -0.26	 0.230	207.398	 -1.00	 0.203	193.076	 -3.00	 5.124	 8.162	  0.06	  0.01	49.9189763813629	62.7394334999844	 22.32	 22.36	 25.36	 24.52	10.863	11.726	11.351	11.313333333339	1.69066666667641	
2189	21/02/2018	11:56:41	 5.195	224.181	 0.101	 8.430	146.681	 -0.27	 0.230	207.398	 -1.00	 0.203	193.076	 -3.00	 5.124	 8.166	  0.06	  0.01	49.9484232238028	62.7671865599696	 22.32	 22.36	 25.36	 24.52	10.862	11.726	11.350	11.3126666666794	1.69133333333593	
2190	21/02/2018	11:56:42	 5.194	224.181	 0.100	 8.433	146.675	 -0.28	 0.230	207.398	 -1.00	 0.203	193.076	 -3.00	 5.124	 8.168	  0.06	  0.01	49.9631466449937	62.7949396199547	 22.32	 22.36	 25.36	 24.52	10.862	11.725	11.350	11.3123333333497	1.6916666666657	
